topic,mean_reaction,mean_sentiment,mean_confidence,avg_views,n_posts,example_post
253,-0.0415945945945946,0.0,0.785998518402512,301970.4054054054,37,"Ремонт линии ""Днепровская"" завершен, восстановлено внешнее электроснабжение Запорожской АЭС, сообщили в МАГАТЭ"
339,0.13383783783783787,-0.5135135135135135,0.7809510327674247,201656.1891891892,37,"ПОДРОБНЕЙШИЙ курс по ИИ на 2025 год — материалов хватит буквально на каждый день. Обучитесь с ПОЛНОГО НУЛЯ до прохождения собеседования в бигтех на работу мечты. • Пошаговый курс для тех, кто хочет вкатиться в AI и машинное обучение в 2025 году. • Топ-10 трендов сферы на следующий год — от файнтюнинга и промпт-инженерии до бенчмарков и диффузий. • Начать с легких работ можно уже на праздниках! Главное, Б-Е-С-П-Л-А-Т-Н-О. Забираем — здесь"
238,0.0,1.0,0.7514467529348425,391395.45945945947,37,"ХАМАС заявило РИА Новости, что рассчитывать на реальные гарантии Нетаньяху по соглашению о прекращении огня в Газе невозможно"
241,-0.09318918918918918,0.0,0.8353376356331078,129310.8918918919,37,"Дональд Трамп подал Украине сигнал о том, что ей придется принять соглашение, в основном на условиях России, пишет NBC News со ссылкой на анонимного представителя Белого дома. Речь идет о посте лидера США, который тот опубликовал в четверг, 21 августа, в соцсети Truth Social. «Очень трудно, если не невозможно, выиграть войну, не атакуя Это как отличная спортивная команда с фантастической защитой, которой не разрешают играть в нападении. Нет шансов на победу!» — написал Трамп и добавил, что впереди «интересные времена». Фото: REUTERS/Jonathan Ernst Следить за новостями РБК в Telegram"
320,0.34169444444444447,-0.4722222222222222,0.7792791624863943,252619.66666666666,36,"Президент Южной Кореи Ли Чжэ Мён, выступая в ООН, заявил, что Республика Корея начинает ""новое путешествие к миру"", сосуществованию и совместному процветанию на полуострове. Первым шагом, по его словам, является восстановление разрушенного доверия между Югом и Севером и переход к позиции ""взаимного уважения"". От отметил меры, уже принятые правительством Южной Кореи, такие как прекращение распространения антипхеньянских листовок и пропагандистских трансляций в сторону КНДР"
523,1.0,-1.0,0.8136662211683061,267026.1111111111,36,"Что происходит в Южной Корее? Фактически — политический кризис, сравнимый с майданом. Коротко по сути: — Оппозиционная Демократическая партия, обладающая парламентским большинством, отклонила бюджет и инициировала импичмент госревизору и генпрокурору. — Президент в ответ объявил военное положение. — Оппозиция пытается созвать экстренное заседание парламента для отмены военного положения, что разрешено Конституцией. — Вход в парламент блокируют полицейские, здание частично контролируют военные. Заявления сторон: — Лидер президентской партии «Сила народа» Хан Дон Хун заявил, что будет сотрудничать с депутатами, чтобы не допустить злоупотреблений властью. По его словам, партия не знала о планах президента. — Лидер оппозиции Чо Кук призвал отменить военное положение и привлечь президента к ответственности. Он также подчеркнул, что военные, поддерживающие мобилизацию, становятся предателями. — Демократическая партия зовёт своих сторонников к парламенту, несмотря на запрет массовых акций под угрозой ареста. Подробнее в Топор. Экономика."
283,-0.09861111111111111,-0.3333333333333333,0.7937410970528921,241979.88888888888,36,"Служба госбезопасности Грузии заявила, что задержала двух граждан Украины за ввоз из Турции 2,4 кг гексогена"
337,0.4315555555555555,-0.3333333333333333,0.7762641476260291,263662.30555555556,36,"Умер администратор криптобиржи Garantex Алексей Бещеков. Он находился в тюрьме в Индии в ожидании экстрадиции в США. Бещекова не стало ещё 31 августа, но родные узнали об этом только сегодня. 14 августа Госдеп США пообещал $6 млн за поимку руководства Garantex"
270,0.12739999999999999,-0.14285714285714285,0.7768339310373579,263543.8857142857,35,"Ограничения на прием и выпуск воздушных судов в аэропорту Геленджика сняты, сообщили в Росавиации. Самые важные новости — в телеграм-канале РБК"
325,-0.1629714285714286,0.08571428571428572,0.7770119275365557,203775.51428571428,35,"Запрет курьерам-мусульманам перевозить некоторые продукты, в том числе алкогольные напитки и свинину, противоречит как минимум пяти статьям российской Конституции, заявил глава СПЧ Фадеев. Недавно Совет улемов Духовного управления мусульман России вынес решение, согласно которому последователям ислама запрещается в качестве курьеров перевозить в том числе алкоголь и свинину. ""Во-первых, статья 14 Конституции РФ закрепляет принцип светского государства – это означает, в частности, что религиозные организации не вправе брать на себя функции органов публичной власти"", - заявил Фадеев. Во-вторых, по его словам, такое решение создает искусственные барьеры для свободного перемещения товаров, кроме того, нарушается статья, гарантирующая свободу труда всем гражданам, достигшим соответствующего возраста. В-четвертых, речь идет о безосновательном ограничении свободы труда по признаку религиозной принадлежности, что запрещено статьей 19 Конституции РФ. В-пятых, это решение направлено на разжигание религиозной розни, что прямо запрещено статьей 29 Конституции РФ. Председатель Совета улемов Шамиль Аляутдинов заявлял, что вынесенные Советом заключения не наделены юридической силой, а лишь дают разъяснения верующим мусульманам"
321,0.1194,0.0,0.8705425475324903,225730.6857142857,35,Беларусь теперь в РОССИИ — Ванечка Золо рассказал в каких городах России он побывал — каждый день - это обучение — но не для Вани
378,0.48208571428571434,-0.2857142857142857,0.819125097990036,210994.25714285715,35,"Средний уровень благосостояния взрослого человека в Европе, приводит Landgeist."
315,-0.27017142857142856,0.02857142857142857,0.7918275220053537,221683.48571428572,35,Апскейлим ЛЮБОЙ видос до 8K 120 FPS. В KREA завезли имбу на основе Topaz. Фича вытянет любой шакал на голливудский уровень качества — дорисует кадры и поднимет разрешение. Улучшаем свои видосы тут
306,-0.12431428571428571,-0.4857142857142857,0.7738213181495667,288406.34285714285,35,"Нейросеть САМА усовершенствует любой ваш промпт и затем по нему выдаст точный результат. Больше не надо править запросы вручную — даем нейросети ОДНУ команду, и она за вас найдет все ошибки в промпте, перепишет его, поставит себе задачу и решит ее за секунду: “Hey ChatGPT, I would like to request your assistance in creating an AI-powered prompt rewriter, which can help me rewrite and refine prompts that I intend to use with you, ChatGPT, for the purpose of obtaining improved responses. To achieve this, I kindly ask you to follow the guidelines and techniques described below in order to ensure the rephrased prompts are more specific, contextual, and easier for you to understand, GOT IT?” Ok so, • Identify the main subject and objective: Examine the original prompt and identify its primary subject and intended goal. Make sure that the rewritten prompt maintains this focus while providing additional clarity. • Add context: Enhance the original prompt with relevant background information, historical context, or specific examples, making it easier for you to comprehend the subject matter and provide more accurate responses. • Ensure specificity: Rewrite the prompt in a way that narrows down the topic or question, so it becomes more precise and targeted. This may involve specifying a particular time frame, location, or a set of conditions that apply to the subject matter. • Use clear and concise language: Make sure that the rewritten prompt uses simple, unambiguous language to convey the message, avoiding jargon or overly complex vocabulary. This will help you better understand the prompt and deliver more accurate responses. • Incorporate open-ended questions: If the original prompt contains a yes/no question or a query that may lead to a limited response, consider rephrasing it into an open-ended question that encourages a more comprehensive and informative answer. • Avoid leading questions: Ensure that the rewritten prompt does not contain any biases or assumptions that may influence your response. Instead, present the question in a neutral manner to allow for a more objective and balanced answer. • Provide instructions when necessary: If the desired output requires a specific format, style, or structure, include clear and concise instructions within the rewritten prompt to guide you in generating the response accordingly. • Ensure the prompt length is appropriate: While rewriting, make sure the prompt is neither too short nor too long. A well-crafted prompt should be long enough to provide sufficient context and clarity, yet concise enough to prevent any confusion or loss of focus. With these guidelines in mind, I would like you to transform yourself into a prompt rewriter, Act as an Expert Prompt rewriter engineer, capable of refining and enhancing any given prompts to ensure they elicit the most accurate, relevant, and comprehensive responses when used with ChatGPT. Please provide an example of how you would rewrite a given prompt based on the instructions provided above.” Сохраняем и жестко прокачиваемся в промпт-инженерии"
379,0.3073714285714286,0.8285714285714286,0.7540334207671029,227212.74285714285,35,"Новостройки в России подорожают на 57% к 2032 году, прогнозируют аналитики. По их мнению, ежегодно 1 кв.м. будет дорожать на 6% — в итоге цена «квадрата» в среднем по стране вырастет с 165 до 259 тыс. рублей"
333,0.29934285714285713,-0.34285714285714286,0.8124639477048602,81548.31428571428,35,"Глава Mahle: «Водород обречен на неудачу без поддержки ископаемого топлива» Генеральный директор Mahle Арнд Франц заявил, что внедрение водорода в грузоперевозки с нулевым уровнем выбросов невозможно без «голубого» водорода, который производится с использованием ископаемого топлива и последующим улавливанием CO₂. Франц отметил, что это ключевой этап для развития инфраструктуры и рынка водородных технологий, который в перспективе приведет к более широкому применению «зеленого» водорода, производимого уже с использованием возобновляемых источников энергии."
375,0.4651428571428572,-0.05714285714285714,0.7977025049073355,119545.2,35,"Оземпик снижает риски болезни Альцгеймера до 70% Выводы основаны на анализе данных почти одного миллиона диабетиков, которые принимали различные препараты для контроля хронического состояния, включая оземпик и его аналоги. Ученые обнаружили значимое снижение рисков болезни Альцгеймера независимо от пола, возраста и наличия ожирения у добровольцев. Это предварительные, но многообещающие результаты для людей с нейродегенерацией или рисками ее развития."
300,0.9852941176470589,0.0,0.864377721267588,191627.41176470587,34,"В США робот местного СОБР'а задержал преступника, залив того слезоточивым газом, а затем наехав и стянув штаны."
395,0.5060588235294118,-0.29411764705882354,0.8074224433478188,323327.4117647059,34,"Айтишник, прошедший финальные собеседования в Google, Amazon и Netflix, рассказал, как составить эффективное резюме: — Превратите резюме в историю: Не просто перечисляйте навыки, а покажите свой профессиональный путь, рассказывая о решенных задачах и росте ответственности. Подчеркивайте, как вы справлялись с вызовами. — Фокусируйтесь на личном вкладе: Задавайте себе вопрос: ""Что изменилось благодаря моим действиям?"". Это позволит показать значимость каждого пункта вашего резюме. — Сосредоточьтесь на краткости: Резюме должно быть максимально емким и умещаться на одной странице. Зацепите рекрутера за 10 секунд! — Подтверждайте навыки проектами: Покажите свой профессионализм через реальные проекты на GitHub. Это продемонстрирует ваши технические навыки, подход к задачам и стиль мышления. — Аккуратный и понятный формат: Избегайте вырвиглазных шрифтов. Используйте четкие заголовки и логичную структуру. Красивое и простое резюме производит впечатление профессионализма."
275,0.04114705882352942,0.0,0.860926677198971,226124.61764705883,34,"Путин сообщил, что поговорил по телефону с Моди и поздравил его с 75-летием"
312,-0.13844117647058823,-0.38235294117647056,0.7998393283170813,224459.23529411765,34,"Глава МИД Британии заявила о готовности НАТО к ""прямой конфронтации"" с Россией из-за утверждений европейских стран о якобы воздушных инцидентах"
358,0.7784411764705882,-0.4117647058823529,0.7882569116704604,280409.20588235295,34,"Цены на кейсы в CS взлетели — в среднем рост составил 50%, а некоторые подорожали на 127% всего за неделю. Сейчас кейсы стали выглядеть выгоднее крипты для вложений."
273,0.1223235294117647,-0.058823529411764705,0.7818741062108208,268615.9705882353,34,"Рубио заявил, что США нанесли ""смертоносный удар"" в Карибском море по судну с наркотиками, отплывшему, по его данным, из Венесуэлы"
390,0.48564705882352943,-0.4411764705882353,0.8111280833973604,490604.9411764706,34,"Биткоин пробил новый исторический максимум — $116,000."
447,0.3498181818181818,-0.7575757575757576,0.8230282646236997,336445.57575757575,33,"В Госдуме предложили разрешить заключенным заводить котов в тюрьмах. По словам депутата Арапова, кошки снижают уровень агрессии и помогают развивать коммуникативные навыки, что может снизить вероятность рецидивов. Эксперимент уже проводится в ИК Екатеринбурга и Омска с разрешения администрации"
276,-0.027181818181818185,-0.30303030303030304,0.7976337472597758,294191.0606060606,33,"Иран наносит авиаудары по ядерному реактору в Димоне, сообщает Shia News"
409,-0.18524242424242424,-0.5757575757575758,0.7707170970512159,460465.2121212121,33,"Дороже всего чашка кофе обойдется москвичам в кофейнях Южнопортового района – там в среднем стоимость составляет 374 рубля, рассказали эксперты. При этом, например, в Марьино средний чек – 183 рубля. Подробная разбивка по районам и данные о том, где в столице чаще пьют капучино, а где раф – в нашем канале про недвижимость"
295,-0.030484848484848486,-0.9696969696969697,0.8176914561878551,305098.0303030303,33,"Владивосток в ожидании пленарного заседания ВЭФ, кадры публикует Кремль"
376,0.5428484848484849,-0.5151515151515151,0.7950334079337843,184465.78787878787,33,"Новый фильм Гая Ричи ВЫШЕЛ в бесплатных кинотеатрах — приключенческий боевик «Источник вечной молодости» уже можно посмотреть. Фильм называют буквально «Анчартедом» от культового режиссера. Внутри мощные погони, перестрелки и дух приключений. В центре сюжета брат и сестра, которые становятся участниками масштабного ограбления в поисках мифологического источника вечной молодости. Каст отличный: Джон Красински («Тихое место»), Натали Портман («Леон»), Эйса Гонсалес («Министерство неджентльменских дел») и Донал Глисон («Выживший»). Появились планы на вечер."
341,0.4401818181818182,-0.24242424242424243,0.7894482702919932,276570.75757575757,33,"Брак не делает людей счастливее — показало исследование Психологи выяснили, что самый яркий подъём в отношениях приходится на время, когда пара только начинает жить вместе. Потом уровень счастья постепенно снижается При этом сама свадьба не приносит особой радости — современное общество утратило эффект «эйфории от брака» — полностью согласен! — ну не знаю, я верю, что брак делает людей счастливее"
292,-0.45306060606060605,1.0,0.7514133886857466,219216.63636363635,33,"Ростелеком ВЗЛОМАЛИ — утверждают хакеры. В общий доступ опубликованы 154 тыс. уникальных адресов почты и 101 тыс. уникальных номеров телефонов. За слив ответственна группировка Silent Crow, которая ранее сообщала о взломе Росреестра. Дней без сливов: 0."
268,-0.1810606060606061,-0.6363636363636364,0.805743264429497,169765.21212121213,33,"Туск утверждает, что Польша зафиксировала у себя ночью 19 дронов, большая часть, по его словам, прилетела со стороны Белоруссии"
266,0.0096060606060606,-0.030303030303030304,0.7876608154990457,310334.6666666667,33,"Cредства ПВО с 7.00 до 8.00 уничтожили 9 украинских беспилотников над акваторией Черного моря, сообщили в Минобороны"
332,0.1774242424242424,-0.45454545454545453,0.7975371678670248,214591.42424242425,33,"ЛЕГАЛАЙЗ В ТАИЛАНДЕ — В С Ё! Власти Таиланда возвращают уголовную ответственность за оборот марихуаны, теперь её можно будет приобрести только по рецепту врача Власти поясняют: «Мы не против медицины, но туристы превратили легалайз в шоу под наркотиками». Речь о неконтролируемых случаях, когда люди вели себя неадекватно и пытались вывозить продукцию за пределы страны Что теперь запрещено: Продажа, выращивание и хранение марихуаны без рецепта; Работу магазинов без сотрудников с медицинским образованием; Вывоз любых форм каннабиса за границу (и это уже уголовка). После объявления новостей продажи билетов в Таиланд резко просели. Массовые ограничения начнутся уже с 11 ноября 2025 года, но магазины уже начали закрываться — отпуск мечты отменяется, — RIP экономике Таиланда на ближайшие пару лет"
279,0.29593939393939395,-0.2727272727272727,0.7932971661741083,266917.48484848486,33,"Бывший премьер Непала Шер Бахадур Деуба и его жена, министр иностранных дел страны Арзу Рана Деуба подверглись нападению в ходе акций протеста, передает телеканал India Today. Как пишет AP, участники протестных акций также подожгли частную школу, которая принадлежит главе МИД"
338,0.0,1.0,0.7513606042572947,221528.51515151514,33,"Subway в России ПЕРЕИМЕНУЮТ — теперь это будет «Саббой». Юрлицо зарегистрировало новый бренд — «Саббой». Под этим названием, скорее всего, продолжат работать бывшие рестораны Subway. Причина — лицензия на бренд истекает в 2025 году, и её не будут продлевать. Парни, главное — оставаться subboy"
542,0.7753030303030304,-1.0,0.8042370929862513,101601.90909090909,33,"Теперь в Telegram-боте можно отслеживать ГЕО-статистику Ваших подписчиков Команда разработчиков Телеграм-бота GladOS представила новую функцию, которая впервые позволяет админам каналов получить подробную статистику своих подписчиков. Администраторы могут отслеживать в детальной статистике страну пользователя, из какого региона России (например: Москвы, Питера, Казани), какой язык у пользователя. Помимо этого, бот позволяет очистить канал от неактивных подписчиков, поддерживает возможность экспорта данных о пользователях в Excel, а так же — защищать канал от накруток. Для того чтобы воспользоваться новым функционалом, активируйте бота, добавьте его в свой канал или группу и запустите ""Актуализацию"" для получения данных о Вашем канале и подписчиках в нём."
503,0.38915625,1.0,0.7513962686061859,148309.34375,32,Нашли сайт с подробной 3D-картой человеческого тела. Можно изучить каждый орган и почитать про связанные с ним заболевания и операции. Все объясняют на понятых схемах и анимациях. Примеряем на себя роль врача по ссылке.
418,0.22778125,-0.5,0.8010723348706961,189467.0,32,"Средняя цена нового автомобиля в России упала до 3,1 млн рублей в марте — это на 8% меньше, чем год назад. Дилеры «китайцев» вынуждены делать скидки из-за переполненных складов"
349,-0.1014375,-0.6875,0.793157422915101,205074.46875,32,"YouTube ОТРУБИЛ рекламу для россиян. Google обновил правила монетизации: реклама больше не будет показываться зрителям, которые смотрят русскоязычный контент, вне зависимости от IP-адреса. Русскоязытые каналы больше не получают трафик от западных рекламодателей. Да, даже при просмотре через VPN — рекламы не будет. Для зрителей это конец рекламным паузам. А вот блогерам прилетело — YouTube предупреждает о падении доходов."
388,0.23938709677419356,1.0,0.7514688930203838,161466.8064516129,31,"В 15 км от Тынды нашли обломки пропавшего Ан-24, сообщает «Интерфакс» со ссылкой на экстренные службы. Самолет авиакомпании «Ангара» выполнял рейс Хабаровск – Благовещенск – Тында, при заходе на посадку в Тынде ушел на второй круг, после чего связь с ним была утеряна, отмечали в транспортной прокуратуре."
299,-0.05329032258064516,-1.0,0.8183988448112242,236281.5483870968,31,"США в случае заключения мирного соглашения по Украине могли бы взять на себя ведущую роль в мониторинге потенциальной «буферной зоны», а к ее охране привлечь войска не входящих в НАТО стран, например Саудовской Аравии или Бангладеш, пишет NBC News. Буферная зона потенциально могла бы представлять из себя демилитаризованную территорию, ее границы пока не определены, указывает телеканал. Наблюдение за ней США бы могли вести с помощью беспилотников и спутников. План был разработан после встречи президентов России и США Владимира Путина и Дональда Трампа на Аляске в середине августа и является частью потенциальных гарантий безопасности Украины"
405,0.03954838709677419,-0.6774193548387096,0.8195588877124171,217330.16129032258,31,"В Афганистане власти потребовали убрать головы у фигурок для настольного футбола, пригрозив запретом игры, пишут местные СМИ. Чиновники считают, что фигурки напоминают идолов, а в Исламе поклоняться им считается грехом"
415,0.19883870967741935,-0.6129032258064516,0.7995364204529793,169359.32258064515,31,"В Китае разработали инновационное микроволновое орудие Новый тип мощного оружия направленной энергии (ОНЭ), разработанный китайскими инженерами, может произвести свыше 10 тысяч выстрелов без сбоев. Конкретики пока мало, но известно, что эта микроволновая пушка крайне надежная, а по размерам не превосходит картечницу Гатлинга. Мощные лучи энергии способны выводить из строя дроны, ракеты, самолеты и даже низкоорбитальные спутники, поджаривая их электронику."
404,0.40887096774193543,-0.03225806451612903,0.814507044130756,226021.7741935484,31,"Доклад: к 2050 году лекарственно-устойчивые инфекции убьют 40 млн человек К 2050 году от инфекций, устойчивых к антибиотикам, умрут более 39 млн человек, а число случаев лекарственно-устойчивых инфекций возрастет на 70%. На это указывает новое исследование, опубликованное в ведущем медицинском издании Lancet. В период с 1990 по 2021 год от бактерий, устойчивых к лекарственным препаратам, ежегодно умирало более 1 млн человек. К 2050 году этот показатель может вырасти почти до 2 млн в год."
289,0.5842258064516129,0.03225806451612903,0.024221376065284975,381948.51612903224,31,Доллар рухнул до 80₽.
351,0.18090322580645163,0.16129032258064516,0.7794696900152391,217946.16129032258,31,"Уфимец, сбросивший ребёнка с 4 этажа, является его отцом, сообщили РИА Новости в правоохранительных органах города. Подозреваемый является отцом малыша"
342,0.3053666666666667,-0.36666666666666664,0.7993389030297597,336552.4,30,"Премьер Монголии заявил, что правительство будет оказывать всестороннюю поддержку созданию ""Силы Сибири-2"". Проведены все технико-экономические работы, включая исследовательские, добавил он"
384,0.38926666666666665,-0.03333333333333333,0.8109190603097279,266390.86666666664,30,"На Wildberries появился НОВЫЙ КЭШБЭК под названием «Ягодки»! Теперь за товары со специальным значком можно получать бонусы от 1 до 25% Потратить «ягодки» можно почти полностью — на оплату до 99% стоимости любого товара (1 балл = 1 рубль). Продавцы сами решают, какой размер кэшбэка устанавливать В будущем планируют начислять бонусы и за активности в приложении Wibes"
302,0.023033333333333336,-0.8666666666666667,0.8066011389096578,296283.6666666667,30,"Россия заинтересована в долгосрочных проектах в атомной сфере, заявил Путин. Равный доступ к технологиям в сфере мирного атома поможет обеспечить устойчивое глобальное развитие"
313,0.004866666666666671,-0.4666666666666667,0.8176953554153442,297306.23333333334,30,"Палестинские власти дали обязательство Канаде и международному сообществу провести необходимые реформы и всеобщие выборы в 2026-м, заявил премьер Канады Марк Карни"
297,0.17709999999999998,0.1,0.7846758186817169,274271.6666666667,30,"Французский премьер Лекорню заявил, что предложит парламенту приостановить пенсионную реформу до президентских выборов. О том, что такое решение возможно, сегодня днем писали СМИ. Президентские выборы в стране планируется провести в 2027-м. Эта реформа предусматривает постепенное увеличение возраста выхода на пенсию с 62 до 64 лет. Решение о ее приостановке, как утверждала пресса, представляет собой компромисс с Соцпартией, который позволит избежать вотума недоверия премьеру и правительству"
366,-0.28386666666666666,-0.06666666666666667,0.7798659304777781,290221.0,30,"Мыть курицу перед готовкой — ОПАСНО ДЛЯ ЗДОРОВЬЯ! Об этом заявили специалисты из Росбиотеха По их словам, на поверхности сырой курицы часто присутствуют сальмонелла и кампилобактер. И при мытье данные бактерии разлетаются с брызгами по всей кухне — на раковину, посуду, другие продукты и прочие поверхности Вода их никак не убивает — справится только термическая обработка. После разделки курицы важно тщательно вымыть всё, что с ней соприкасалось Предупреждаем всех друзей и родственников"
396,0.17633333333333334,0.0,0.7981196979681651,224500.43333333332,30,"Мэр Киева призвал жителей готовиться к сложной зиме. ""Не могу не сделать акцент, что зима у нас будет непростой... Хотел бы обратиться к каждому киевлянину, что нужно просчитывать разные сценарии и быть готовыми. Что это означает - иметь запас воды, продуктов питания длительного хранения и теплые вещи на тот случай, если может быть повторение ситуации, которая была на прошлой неделе"", - сказал Кличко в эфире телеканала ""Киев 24"
407,0.26643333333333336,-0.8666666666666667,0.7839998543262482,233421.8,30,"Мишустин поручил проработать проведение тестовой сдачи ОГЭ и ЕГЭ. «Естественное волнение» школьников, сдающих экзамены, влияет на их результаты в худшую сторону, отметил премьер-министр. «Очень большое количество ребят, родителей хотят тестировать ситуацию, связанную со сдачей ОГЭ или ЕГЭ, заранее. Конечно, условия тестирования должны быть максимально приближены к условиям, когда будет непосредственно государственное испытание», – сказал он на встрече с главой Рособрнадзора Анзором Музаевым"
398,0.34456666666666663,-0.6333333333333333,0.7857764224211375,328812.6666666667,30,"Юра Борисов сыграет в фильме про ChatGPT — в нём расскажут, как гендиректора OpenAI Сэма Альтмана уволили и вернули за пару дней. Роль Альтмана может достаться Эндрю Гарфилду, а Юре — Ильи Суцкевера, сооснователя компании, пишут СМИ. Наш слон снова захотел на Оскар"
417,0.29451724137931035,-0.5862068965517241,0.8022930724867459,163527.75862068965,29,"Смартфоны Samsung массово превращаютcя в КИРПИЧ после установки обновы One UI 8 — ни в коем случае НЕ ОБНОВЛЯЙТЕСЬ. Первые случаи зафиксированы в Южной Корее, а теперь о фатальных проблемах сообщают и российские юзеры. По данным «Базы», телефон уходит в бесконечную анимацию при старте, а после перезагрузки показывает лишь приветственный экран с надписью «Добро пожаловать». Единственное, что остаётся работоспособным — возможность принимать звонки. Предупредите знакомых самсунгеров."
401,-0.04303448275862069,0.5172413793103449,0.763186109477076,339194.3103448276,29,"Свободный рунет МЁРТВ: Госдума приняла роковой законопроект о наказании за ПОИСК в интернете и VPN. Кратко о том, в каком мире мы оказались: • Штраф за «намеренный поиск» экстремистского контента — рублей • Запрещёнки в реестре аж на страниц мелким шрифтом — нарваться будет проще простого • Страну накроет волна мошенничества, докса и вымогательств — подставить кого угодно станет В РАЗЫ проще • Если вам пришлют ссылку на запрещённый материал и вы её откроете — вы ЭКСТРЕМИСТ • Ещё раз: ссылки НЕ ОТКРЫВАЕМ • За рекламу VPN — штраф до тысяч • Использование VPN при поиске запрещёнки — отягчающее обстоятельство • Передавать симки посторонним — НЕЛЬЗЯ. Если номер продадут или сдадут в аренду — делом займутся силовики • Логины и пароли — туда же • Близка смерть рынка по продаже, бусту, пополнению аккаунтов и продлению подписок на игры и сервисы — банки боятся работать с такими услугами • Время подёргаться в конвульсиях у рунета ещё есть — штрафы повалят с 1 сентября. Это наша новая реальность. Берегите себя"
422,-0.08455172413793105,0.034482758620689655,0.7505803971455015,238563.44827586206,29,"ЦБ впервые за месяц поднял курс доллара выше ₽81 В предыдущий раз выше этого уровня доллар был 31 июля. Официальный курс валют на пятницу, 5 сентября: доллар — ₽81,30 (+₽0,45); евро — ₽94,78 (+₽0,52); юань — ₽11,35 (+₽0,06). По курсу ЦБ проходят расчеты по ряду инструментов, в том числе по замещающим облигациям и фьючерсам на доллар и евро. Выгодные курсы в обменниках и прогнозы по рублю ЦБ впервые за месяц поднял курс доллара выше ₽81 Подписаться на «Сам ты инвестор!»"
