topic,mean_reaction,mean_sentiment,mean_confidence,avg_views,n_posts,example_post,subject
328,0.4569767441860465,-0.627906976744186,0.8061726564584777,182515.90697674415,43,"Состоялся релиз клиента Telegram под названием VMgram, который позволяет менять свой голос при отправке голосовых сообщений и во время звонков. Пока доступно 10 различных эффектов, среди которых имитация голоса ребенка, шумы рации и помехи, что может быть очень полезным для звонков. В VMgram также есть функция Soundboard, которая включает в себя коллекцию звуковых мемов, оформленных в качестве видео. Среди них интро PornHub, ошибка из Windows XP и другие. Текущая версия VMgram для Android основан на официальной версии Telegram 10.2.9. Скачать ее можно в Google Play. В ближайшее время состоится выход приложения и для iPhone.",Приложения и мессенджеры
264,0.1745581395348837,-0.2325581395348837,0.7851177814394928,269962.5348837209,43,"Минфин признал отсутствие заявок от иностранных компаний на возвращение в Россию Правительственная комиссия, отвечающая за уход с российского рынка иностранного бизнеса, каждый месяц рассматривает десятки заявок, заявил замминистра финансов Иван Чебесков. При этом заявок на возвращение иностранных компаний комиссия, по его словам, не получала. «Возможно, они находятся в работе на уровне отраслевых ведомств и ещё не вышли на подкомиссию», — предположил Чебесков",Экономика и финансы
373,0.2690232558139535,-0.2325581395348837,0.7759334846984508,298556.25581395347,43,"Все это время вы неправильно работали с текстом. У Windows есть собственный буфер обмена, который облегчает жизнь любому копирайтеру. Нажимаем на сочетание клавиш [Win]+V и открывается нужное приложение. В буфере находятся последние 25 скопированных объектов, включая фото. Теперь не придется постоянно переносить текст по кусочкам, боясь, что что-то потеряется.",Технологии и лайфхаки
260,-0.0467441860465116,-0.6744186046511628,0.8059372430623963,200769.7906976744,43,"Путин о присуждении Нобелевской премии мира – о том, заслуживал ли ее Трамп и о том, что авторитету этой премии уже был нанесен ущерб",Политика и мировые награды
303,0.1665238095238095,-0.4285714285714285,0.8195537016505287,170018.85714285713,42,"Вся правда про Гарри Поттера, о которой вы даже не задумывались.",Культура и развлечения
247,0.1214285714285714,-0.1428571428571428,0.7855701318808964,259555.2142857143,42,"В два раза вырос спрос на астрологов из-за начавшегося ретроградного Марса, пишет Shot. Люди массово стали обращаться к «специалистам» из-за «опасного периода», который продлится до 24 февраля. Любители астрологии также скупают такие средства защиты, как кварц, гранит и делают солевые ванные. Сейчас в среднем консультация астролога обойдется в 5000 рублей.",Астрология и прогнозы
237,0.0710714285714285,-0.4761904761904761,0.8098319059326535,222284.9047619048,42,"Еврокомиссия выступит с предложением запретить импорт российского СПГ к 1 января 2027 года, передает Reuters. Это на год раньше запланированного срока, в рамках 19-го пакета антироссийских санкций. Прежде власти Евросоюза обсуждали разные варианты запрета. Ускорить отказ ЕС от российского газа на один год и свернуть импорт в январе 2027 года ранее предлагал Европарламент. Но скоординированным в ЕК предложением до того был запрет к 1 января 2028 года",Энергетика и санкции
340,0.2471428571428571,-0.8333333333333334,0.8224168661094847,220591.7380952381,42,"Преступниками назвали в Госдуме владельцев алкомаркетов. По словам депутата Свинцова, они намеренно продают дешёвые сладости и игрушки детям, чтобы привлекать их в магазины с раннего возраста. Он считает такую стратегию пропагандой алкоголя и пообещал с ней бороться",Закон и алкоголь
223,0.8826428571428571,0.0,0.8718579993361518,212913.09523809524,42,"Жвачка усиливает работу мозга сразу на 20% (!) — 30 минут жевания дают бафф на внимание, реакцию и производительность. Учёные протестировали 40 человек: половина из которых жевала жвачку. Результаты на внимательность: — Без жвачки: 33% — Со жвачкой: +6–20% Почему так? Жевание гонит больше крови к мозгу (особенно в зоны бдительности), снижает усталость и ускоряет реакцию. Вывод: если нужно сконцентрироваться и хорошо поработать — жуйте. Учёба, кодинг, созвоны, вождение — везде работает. Главное, без сахара, чтобы лучше запоминать инфу. Идем за жвачкой.",Наука и здоровье
284,0.481047619047619,-0.1428571428571428,0.7888296899341402,219983.19047619047,42,"Курение в своей квартире или на балконе может обернуться для россиян штрафом до 1500 рублей, напоминают юристы. Хотя курение не запрещено, если запах табака или пара часто доходит до соседей, к курильщику могут применить меры. Это касается сигарет, вейпов, айкоса и кальяна — даже приятный запах считается нарушением права на чистую среду",Закон и здоровье
380,0.1674761904761905,-0.6190476190476191,0.7961164301350003,352014.11904761905,42,"В Италии продают дом 18 века с собственным садом по цене хрущевки в Подмосковье — он обойдётся всего в 4,2 миллиона рублей. За эту сумму стать владельцем уютного исторического дома в живописной Тоскане. Тихий пригород, всё нужное рядом — и никаких панелек за окном. — собираю чемоданы",Недвижимость и жильё
255,-0.3645238095238095,-0.238095238095238,0.7973979597999936,287880.2619047619,42,"В Хабаровском крае рыбаков обвинили в дефиците бензина Возникший в Хабаровском крае дефицит топлива связан с сезонным фактором — рыбной путиной, заявил министр энергетики региона Герман Тютюков. Заезжают рыбаки, которые заправляются топливом низкого качества, так называемым АИ-92, которое используется для катеров, моторных лодок, которые как раз используются для добычи рыбы. — заявил Герман Тютюков",Региональные новости и топливо
354,0.3097560975609756,-0.5609756097560976,0.768824833195384,286507.8780487805,41,Duolingo адаптируется к обстановке.,Образование и технологии
433,0.341825,-0.8,0.8062107533216476,99957.775,40,"Делегируем рутину нейросетям: вышел новый бесплатный аналог OpenAI Operator для выполнения любых задач в браузере — Proxy 1.0. Помимо веб-поиска ИИ-агент умеет планировать отправку писем, заполнять формы и анализировать данные. Можно поставить задачу на конкретное время, а сервис сам создаст и запустит ассистента к этому моменту. Забираем тут, дают пять бесплатных сеансов каждый день.",Технологии и ИИ
240,0.068625,-0.7,0.8073710501194,252189.7,40,"США не навязывают Киеву решения по возможным территориальным уступкам, а выступают лишь посредником в переговорах, подчеркнул Уиткофф.",Политика и международные отношения
394,0.418175,-0.5,0.8355742990970612,193702.475,40,"Исследование опровергает, что таурин обеспечивает профилактику старения Авторы новой научной работы сделали четкое заявление о том, что добавки таурина не нужны людям среднего и старшего возраста, если у них здоровая диета. Наблюдения показали, что дополнительный прием аминокислоты не связан с реальной пользой в отношении старения.",Наука и здоровье
263,-0.14895,1.0,0.7514384344220162,273133.525,40,"Москва заинтересована в продолжении диалога, который установился между президентами США и России, поэтому будут дополнительные контакты с американской стороной по урегулированию на Украине, заявил глава МИД Сергей Лавров. Он добавил, что Россия хочет продолжать контакты на всех уровнях и видит ответное желание Вашингтона. Лавров также заявил, что американский президент Дональд Трамп «никогда не юлит, не скрывает свои мысли». «У него нацеленность на результат. То, что он называет «сделками» в самом широком смысле слова. В том числе взаимовыгодные проекты в экономике, в космосе, в освоении природных ресурсов, в современных технологиях». При этом, по словам министра, Трампу создают помехи в заключении выгодных сделок. По его мнению, это делают «глубинное государство» и демократы. Фото: Shatokhina Natalia / news. ru / Global Look Press",Политика и международные отношения
314,0.22515,-0.45,0.7841927081346511,206116.375,40,"Открыт метод получения электричества из капель дождя Если частицы жидкости перемещаются по трубе с одинаковой скоростью и в одном направлении, возникает явление поршневого потока. Как показали сингапурские ученые, оно может значительно увеличить выработку энергии падающих капель. При помощи нескольких вертикальных трубок исследователи смогли получить из дождевых капель достаточно электричества, чтобы на 20 секунд зажечь 12 светодиодов.",Наука и энергия
336,0.720275,-0.65,0.7838122218847274,409618.8,40,Bitcoin резко взлетает вверх после анонса пресс-конференции Дэвида Сакса.,Финансы и криптовалюты
326,-0.038375,0.25,0.7843302994966507,236991.45,40,"У российских журналистов на Аляске из-за санкций почти не работает роуминг. Звонить получается только через Wi-Fi, но позавчера в России заблокировали звонки в самых популярных мессенджерах. Журналисты могут звонить, но дома их не услышат",Связь и технологии
331,-0.6826,-0.6,0.8087385356426239,304999.175,40,"С 1 июля стоимость газа для россиян взлетит ещё на 10%, поскольку Газпром терпит рекордные убытки, сообщают эксперты. С 2015 года тарифы для населения уже увеличились на 85% и продолжат расти, опережая инфляцию",Энергетика и цены
330,-0.058525,-0.1,0.775118139386177,550979.0,40,"Россиян хотят начать штрафовать за зимнюю рыбалку. Это необходимо сделать из-за высоких затрат на спасательные операции, заявил глава «За безопасность» Дмитрий Курдесов. Он считает, что ловцы, которых предупреждали о рисках, должны компенсировать затраты на эвакуацию в пятикратном размере",Закон и отдых
311,0.1913589743589743,-0.3333333333333333,0.7546653984448849,218633.35897435897,39,Кидаем бабушкам в личку и ничего не объясняем,Социальные сети и юмор
309,0.2652820512820513,-0.4615384615384615,0.8106388633067791,457328.6153846154,39,"Российские виноделы пообещали поднять цены Цены на вино в 2025 году снова вырастут в связи с падением урожая винограда на 20–30% из-за заморозков, заявили представители российских виноделен. При этом участники рынка сетуют на укрепление рубля, из-за чего европейские вина стали доступнее россиянам. «Курс валюты падает, возвращаются приемлемые цены на европейские вина», отмечают эксперты",Экономика и продукты питания
226,-0.5484615384615384,0.1025641025641025,0.7766087315021417,235479.15384615384,39,"Два мирных жителя погибли из-за атаки дронов в Белгородской области, сообщил губернатор региона Вячеслав Гладков. В районе посёлка Уразово Валуйского округа дрон атаковал двоих мирных жителей, которые шли к автобусной остановке. От полученных ранений 18-летний парень и мужчина скончались на месте. Гладков выразил соболезнования близким погибшим",Военные действия и происшествия
232,1.0,1.0,0.7513583760995132,229980.8205128205,39,"Индусы выпустили «Гелик» за 900 тысяч рублей — Mahindra Bolero обновили и теперь он визуально похож на «старшего брата». Под капотом дизель на 1,5 литра, пятиступенчатая механика и задний привод. Внутри 7-дюймовый сенсорный экран, мультируль и отделка «под кожу». Не богато, но это рабочий автомобиль по цене дисков настоящего «Гелика». Автомобильные журналисты описывают новинку так: Это G-класс, который вы покупаете, если вам отказали в кредите.",Автомобили и технологии
345,0.2244871794871795,-0.2564102564102564,0.8164664124831175,262474.23076923075,39,"Россияне смогут ездить без виз ещё в три страны. Мьянма, Иордания и Бахрейн планируют отменить визы для граждан РФ уже в этом году. Соглашение с Мьянмой почти готово, готовятся документы с Иорданией и Бахрейном. Также Россия нацелена на безвиз с Саудовской Аравией и Малайзией",Международные поездки и визы
344,-0.2409230769230769,-0.4358974358974359,0.7899936139583588,234524.02564102568,39,"Сбер снова в App Store — приложение называется Бюджет Онлайн. Это последнее приложение в этом году, а старые версии 12.15, 14.3 и 14.11 скоро перестанут работать. Скачиваем тут, пока App Store его не заметили.",Финансовые приложения
327,0.3385641025641026,-0.5128205128205128,0.8380452012404417,90784.58974358976,39,День шампанского и картошки фри отмечается сегодня — сомелье считают это сочетание вкусов ВОЛШЕБНЫМ. Впервые профессионалы открыли его в 2020 году и даже сделали праздник в эту честь. Сегодня пробуем.,Культура и гастрономия
323,0.1842564102564102,-0.1025641025641025,0.7854479230367221,280291.5897435897,39,"Маршрутное такси попало в ДТП в Иркутске, в больницу доставили 7 человек в состоянии средней тяжести, сообщил губернатор Игорь Кобзев",Происшествия и ДТП
278,0.1187435897435897,0.4871794871794871,0.7693565044647608,271402.71794871794,39,"Тиктоки и рилсы опаснее алкоголя и марихуаны, выяснили учёные. Исследование показало, что соцсети активируют в мозге ту же систему вознаграждения, что и психоактивные вещества. Но отличие в том, что ленты доступны 24/7 и не осуждаются обществом. Самое страшное: уже 1 из 20 подростков впал в цифровую зависимость, теряя интерес к жизни. Родители не могут помочь — они сами залипают в телефонах. Ждём рехабы для всей семьи?",Наука и цифровая зависимость
365,0.5583846153846154,-0.7692307692307693,0.8118859987992507,176094.1794871795,39,"США и Россия предлагают трехступенчатый план МИРА России и Украины — Fox News. В план входит перемирие, выборы на Украине, подписание соглашения. Договорнячок уже рядом.",Политика и международные отношения
324,0.3849473684210526,-0.631578947368421,0.8059605846279546,92296.94736842104,38,"Посвящается всем, кто пытается в иностранные языки — Skyeng выпустил забавные ролики про неуверенное владение английским. Для этого даже термин придумали — уровень знания «энглиш». Это то самое чувство, когда не можешь связать два слова и начинаешь мычать что-то непонятное. Намек понят, идём изучать. Тем более они гарантируют +1 уровень всего за 3 месяца.",Образование и языки
334,0.579078947368421,-0.2105263157894736,0.7909882131375765,210984.1052631579,38,"Tesla на автопилоте протаранила стену с изображением пустой дороги Автопилот Tesla не смог распознать фальшивое препятствие на дороге, в отличие от системы с лидаром. В ходе испытаний Model Y на полной скорости врезалась в стену с иллюзией дороги, тогда как лидар Lexus точно определил препятствие и остановился. Этот тест наглядно показывает: лидарные датчики предоставляют точные данные о физических объектах, а камеры полагаются на визуальное восприятие, которое можно обмануть.",Авто и технологии
235,-0.2884210526315789,0.0263157894736842,0.7692350258952693,217006.9210526316,38,"Туристы из-за снегопада оказались в ловушке в горах китайской провинции Цинхай (соседствует с Тибетом), один человек погиб от переохлаждения, 137 были эвакуированы, сообщили местные власти",Происшествия и погода
403,-0.3336578947368421,0.4210526315789473,0.7720197596048054,312174.7105263158,38,"Владельцам дач теперь нужно регистрировать бани и другие постройки в Росреестре — иначе грозит штраф: от 2 до 5 тыс. рублей для граждан, до 50 тыс. — для должностных лиц, и до 1 млн рублей для компаний",Закон и недвижимость
246,0.1731315789473684,0.2105263157894736,0.764861357839484,228616.63157894736,38,На подлете к Москве сбиты еще два дрона.,Военные действия
281,0.3230789473684211,-0.3421052631578947,0.7891577733190436,200961.65789473685,38,"Астрологи выяснили, какая вы посиделка по знаку зодиака — ищем себя и друзей",Астрология и развлечения
385,0.2075675675675675,-0.5675675675675675,0.8013051281104216,130047.4054054054,37,"Хомяки, второй удар! В день листинга вы получите только 10% от натапанных монет. Смотрим на пункт «Next unlock» — там ваши миллионы. Остальная часть разблочится, когда цена РУХНЕТ до минимума. 26 сентября ждем пару соток! UPD: выдыхаем, заработанные деньги показаны в «Unclaimed» — кровные выдадут",Финансы и криптовалюты
386,0.182054054054054,-0.7297297297297297,0.8066569437851777,321941.54054054053,37,"В Telegram появятся самоуничтожающиеся после просмотра видеосообщения. Они будут работать по тому же принципу, что самоуничтожающиеся аудио. Кроме того, добавят опцию паузы при записи видео: можно будет остановить запись и продолжить с того же места. Новые функции есть в бета-версии Telegram 10.6.0, Android. Протестировали, довольно удобно.",Технологии и соцсети
434,0.3893513513513513,-0.7297297297297297,0.8147610135980554,233931.3783783784,37,"Bitcoin рухнул до отметки в $86,000.",Финансы и криптовалюты
435,-0.9351351351351352,-1.0,0.8053522303297713,567401.2702702703,37,"Требования российских телеканалов к Google превысили 1,8 дуодециллиона рублей — это единица с 39 нулями. Сумма оказалась больше всего ВВП мира. Долг накопился за неисполненные требования восстановить аккаунты российских медиа на YouTube",Медиа и финансы
348,0.3728648648648648,-0.3513513513513513,0.8128450770635862,123112.51351351352,37,"Аналог оземпика объединяет компоненты трех гормонов в одном препарате Ученые из Университета Тафтса разработали препарат класса АГПП-1 нового поколения, который помимо борьбы с ожирением также обладает потенциалом для снижения рисков сахарного диабета, рака и сердечно-сосудистых заболеваний. Экспериментальный препарат получил название ретатрутид. В настоящее время он уже проходит фазу клинических исследований, которые демонстрируют более высокие результаты снижения веса по сравнению с АГПП-1: до 24% против 6-15% соответственно. Это позволяет разработчикам сравнивать его по эффективности с бариатрической хирургией.",Медицина и здоровье
253,-0.0415945945945946,0.0,0.785998518402512,301970.4054054054,37,"Ремонт линии ""Днепровская"" завершен, восстановлено внешнее электроснабжение Запорожской АЭС, сообщили в МАГАТЭ",Энергетика и инфраструктура
339,0.1338378378378378,-0.5135135135135135,0.7809510327674247,201656.1891891892,37,"ПОДРОБНЕЙШИЙ курс по ИИ на 2025 год — материалов хватит буквально на каждый день. Обучитесь с ПОЛНОГО НУЛЯ до прохождения собеседования в бигтех на работу мечты. • Пошаговый курс для тех, кто хочет вкатиться в AI и машинное обучение в 2025 году. • Топ-10 трендов сферы на следующий год — от файнтюнинга и промпт-инженерии до бенчмарков и диффузий. • Начать с легких работ можно уже на праздниках! Главное, Б-Е-С-П-Л-А-Т-Н-О. Забираем — здесь",Образование и технологии
238,0.0,1.0,0.7514467529348425,391395.45945945947,37,"ХАМАС заявило РИА Новости, что рассчитывать на реальные гарантии Нетаньяху по соглашению о прекращении огня в Газе невозможно",Политика и международные конфликты
241,-0.0931891891891891,0.0,0.8353376356331078,129310.8918918919,37,"Дональд Трамп подал Украине сигнал о том, что ей придется принять соглашение, в основном на условиях России, пишет NBC News со ссылкой на анонимного представителя Белого дома. Речь идет о посте лидера США, который тот опубликовал в четверг, 21 августа, в соцсети Truth Social. «Очень трудно, если не невозможно, выиграть войну, не атакуя Это как отличная спортивная команда с фантастической защитой, которой не разрешают играть в нападении. Нет шансов на победу!» — написал Трамп и добавил, что впереди «интересные времена». Фото: REUTERS/Jonathan Ernst Следить за новостями РБК в Telegram",Политика и США
320,0.3416944444444444,-0.4722222222222222,0.7792791624863943,252619.66666666663,36,"Президент Южной Кореи Ли Чжэ Мён, выступая в ООН, заявил, что Республика Корея начинает ""новое путешествие к миру"", сосуществованию и совместному процветанию на полуострове. Первым шагом, по его словам, является восстановление разрушенного доверия между Югом и Севером и переход к позиции ""взаимного уважения"". От отметил меры, уже принятые правительством Южной Кореи, такие как прекращение распространения антипхеньянских листовок и пропагандистских трансляций в сторону КНДР",Политика и международные отношения
523,1.0,-1.0,0.8136662211683061,267026.1111111111,36,"Что происходит в Южной Корее? Фактически — политический кризис, сравнимый с майданом. Коротко по сути: — Оппозиционная Демократическая партия, обладающая парламентским большинством, отклонила бюджет и инициировала импичмент госревизору и генпрокурору. — Президент в ответ объявил военное положение. — Оппозиция пытается созвать экстренное заседание парламента для отмены военного положения, что разрешено Конституцией. — Вход в парламент блокируют полицейские, здание частично контролируют военные. Заявления сторон: — Лидер президентской партии «Сила народа» Хан Дон Хун заявил, что будет сотрудничать с депутатами, чтобы не допустить злоупотреблений властью. По его словам, партия не знала о планах президента. — Лидер оппозиции Чо Кук призвал отменить военное положение и привлечь президента к ответственности. Он также подчеркнул, что военные, поддерживающие мобилизацию, становятся предателями. — Демократическая партия зовёт своих сторонников к парламенту, несмотря на запрет массовых акций под угрозой ареста. Подробнее в Топор. Экономика.",Политика и кризисы
283,-0.0986111111111111,-0.3333333333333333,0.7937410970528921,241979.88888888888,36,"Служба госбезопасности Грузии заявила, что задержала двух граждан Украины за ввоз из Турции 2,4 кг гексогена",Правопорядок и преступления
337,0.4315555555555555,-0.3333333333333333,0.7762641476260291,263662.3055555556,36,"Умер администратор криптобиржи Garantex Алексей Бещеков. Он находился в тюрьме в Индии в ожидании экстрадиции в США. Бещекова не стало ещё 31 августа, но родные узнали об этом только сегодня. 14 августа Госдеп США пообещал $6 млн за поимку руководства Garantex",Финансы и криптовалюты
270,0.1273999999999999,-0.1428571428571428,0.7768339310373579,263543.8857142857,35,"Ограничения на прием и выпуск воздушных судов в аэропорту Геленджика сняты, сообщили в Росавиации. Самые важные новости — в телеграм-канале РБК",Транспорт и авиация
325,-0.1629714285714286,0.0857142857142857,0.7770119275365557,203775.51428571428,35,"Запрет курьерам-мусульманам перевозить некоторые продукты, в том числе алкогольные напитки и свинину, противоречит как минимум пяти статьям российской Конституции, заявил глава СПЧ Фадеев. Недавно Совет улемов Духовного управления мусульман России вынес решение, согласно которому последователям ислама запрещается в качестве курьеров перевозить в том числе алкоголь и свинину. ""Во-первых, статья 14 Конституции РФ закрепляет принцип светского государства – это означает, в частности, что религиозные организации не вправе брать на себя функции органов публичной власти"", - заявил Фадеев. Во-вторых, по его словам, такое решение создает искусственные барьеры для свободного перемещения товаров, кроме того, нарушается статья, гарантирующая свободу труда всем гражданам, достигшим соответствующего возраста. В-четвертых, речь идет о безосновательном ограничении свободы труда по признаку религиозной принадлежности, что запрещено статьей 19 Конституции РФ. В-пятых, это решение направлено на разжигание религиозной розни, что прямо запрещено статьей 29 Конституции РФ. Председатель Совета улемов Шамиль Аляутдинов заявлял, что вынесенные Советом заключения не наделены юридической силой, а лишь дают разъяснения верующим мусульманам",Закон и религия
321,0.1194,0.0,0.8705425475324903,225730.6857142857,35,Беларусь теперь в РОССИИ — Ванечка Золо рассказал в каких городах России он побывал — каждый день - это обучение — но не для Вани,Путешествия и отчеты
378,0.4820857142857143,-0.2857142857142857,0.819125097990036,210994.25714285715,35,"Средний уровень благосостояния взрослого человека в Европе, приводит Landgeist.",Экономика и статистика
315,-0.2701714285714285,0.0285714285714285,0.7918275220053537,221683.4857142857,35,Апскейлим ЛЮБОЙ видос до 8K 120 FPS. В KREA завезли имбу на основе Topaz. Фича вытянет любой шакал на голливудский уровень качества — дорисует кадры и поднимет разрешение. Улучшаем свои видосы тут,Технологии и видео
306,-0.1243142857142857,-0.4857142857142857,0.7738213181495667,288406.34285714285,35,"Нейросеть САМА усовершенствует любой ваш промпт и затем по нему выдаст точный результат. Больше не надо править запросы вручную — даем нейросети ОДНУ команду, и она за вас найдет все ошибки в промпте, перепишет его, поставит себе задачу и решит ее за секунду: “Hey ChatGPT, I would like to request your assistance in creating an AI-powered prompt rewriter, which can help me rewrite and refine prompts that I intend to use with you, ChatGPT, for the purpose of obtaining improved responses. To achieve this, I kindly ask you to follow the guidelines and techniques described below in order to ensure the rephrased prompts are more specific, contextual, and easier for you to understand, GOT IT?” Ok so, • Identify the main subject and objective: Examine the original prompt and identify its primary subject and intended goal. Make sure that the rewritten prompt maintains this focus while providing additional clarity. • Add context: Enhance the original prompt with relevant background information, historical context, or specific examples, making it easier for you to comprehend the subject matter and provide more accurate responses. • Ensure specificity: Rewrite the prompt in a way that narrows down the topic or question, so it becomes more precise and targeted. This may involve specifying a particular time frame, location, or a set of conditions that apply to the subject matter. • Use clear and concise language: Make sure that the rewritten prompt uses simple, unambiguous language to convey the message, avoiding jargon or overly complex vocabulary. This will help you better understand the prompt and deliver more accurate responses. • Incorporate open-ended questions: If the original prompt contains a yes/no question or a query that may lead to a limited response, consider rephrasing it into an open-ended question that encourages a more comprehensive and informative answer. • Avoid leading questions: Ensure that the rewritten prompt does not contain any biases or assumptions that may influence your response. Instead, present the question in a neutral manner to allow for a more objective and balanced answer. • Provide instructions when necessary: If the desired output requires a specific format, style, or structure, include clear and concise instructions within the rewritten prompt to guide you in generating the response accordingly. • Ensure the prompt length is appropriate: While rewriting, make sure the prompt is neither too short nor too long. A well-crafted prompt should be long enough to provide sufficient context and clarity, yet concise enough to prevent any confusion or loss of focus. With these guidelines in mind, I would like you to transform yourself into a prompt rewriter, Act as an Expert Prompt rewriter engineer, capable of refining and enhancing any given prompts to ensure they elicit the most accurate, relevant, and comprehensive responses when used with ChatGPT. Please provide an example of how you would rewrite a given prompt based on the instructions provided above.” Сохраняем и жестко прокачиваемся в промпт-инженерии",Технологии и ИИ
379,0.3073714285714286,0.8285714285714286,0.7540334207671029,227212.74285714285,35,"Новостройки в России подорожают на 57% к 2032 году, прогнозируют аналитики. По их мнению, ежегодно 1 кв.м. будет дорожать на 6% — в итоге цена «квадрата» в среднем по стране вырастет с 165 до 259 тыс. рублей",Недвижимость и экономика
333,0.2993428571428571,-0.3428571428571428,0.8124639477048602,81548.31428571428,35,"Глава Mahle: «Водород обречен на неудачу без поддержки ископаемого топлива» Генеральный директор Mahle Арнд Франц заявил, что внедрение водорода в грузоперевозки с нулевым уровнем выбросов невозможно без «голубого» водорода, который производится с использованием ископаемого топлива и последующим улавливанием CO₂. Франц отметил, что это ключевой этап для развития инфраструктуры и рынка водородных технологий, который в перспективе приведет к более широкому применению «зеленого» водорода, производимого уже с использованием возобновляемых источников энергии.",Энергетика и технологии
375,0.4651428571428572,-0.0571428571428571,0.7977025049073355,119545.2,35,"Оземпик снижает риски болезни Альцгеймера до 70% Выводы основаны на анализе данных почти одного миллиона диабетиков, которые принимали различные препараты для контроля хронического состояния, включая оземпик и его аналоги. Ученые обнаружили значимое снижение рисков болезни Альцгеймера независимо от пола, возраста и наличия ожирения у добровольцев. Это предварительные, но многообещающие результаты для людей с нейродегенерацией или рисками ее развития.",Медицина и здоровье
300,0.9852941176470588,0.0,0.864377721267588,191627.41176470587,34,"В США робот местного СОБР'а задержал преступника, залив того слезоточивым газом, а затем наехав и стянув штаны.",Правопорядок и происшествия
